quote_timestamp,Lambda14,Lambda13,Lambda12,Lambda11,Lambda10,Lambda9,Lambda8,Lambda7,Lambda6,Lambda5,Lambda4,Lambda3,Lambda2,Lambda1,OPEN,LOW,HIGH,CLOSE,L,Lambda,Lambda_hat,f,S,f_mean,f_stdev
2024-10-30,-0.015804822338185063,0.019969144803555862,0.0013334390841345072,0.005065963576595849,-0.022007042674817283,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,146.79,144.13,151.14,149.08,0.02355125988824477,0.013612603989243733,-0.0024893407,0.6719470064070221,0.6766659423500745,0.611458350576506,0.45709396671258495
2024-10-31,0.019969144803555862,0.0013334390841345072,0.005065963576595849,-0.022007042674817283,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,147.65,147.65,151.52,150.96,0.012531826449237343,-0.011019433439007428,-0.014479257,1.395677895662713,1e-06,0.6777604352095983,0.49991319368299986
2024-11-01,0.0013334390841345072,0.005065963576595849,-0.022007042674817283,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,149.89,148.7,152.43,151.25,0.0019191958506561686,-0.010612630598581174,-0.0022585925,0.9352015929498994,1e-06,0.7200191693518259,0.4944670274335524
2024-11-04,0.005065963576595849,-0.022007042674817283,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,149.92,149.68,152.98,152.79,0.010130332653672207,0.008211136803016038,0.00883348,0.9352015929498994,1e-06,0.6833860775933726,0.4536971618105967
2024-11-05,-0.022007042674817283,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,151.72,151.72,155.48,155.45,0.01725970694014001,0.007129374286467803,-0.0013316101,0.9352015929498994,1e-06,0.733910080009495,0.4381876269889502
2024-11-06,0.0015290643171151988,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,155.76,155.76,159.23,157.66,0.014116679126999565,-0.0031430278131404452,-0.0074147037,0.9352015929498994,1e-06,0.7734555738491148,0.4288254351979539
2024-11-07,0.00733376022201343,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,157.56,157.17,160.19,159.64,0.012480464548771126,-0.0016362145782284395,-0.0029280435,0.9352015929498994,1e-06,0.8386942331750019,0.3713041005138544
2024-11-08,0.010068660937582774,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,158.48,157.35,158.93,157.72,-0.012099971171106423,-0.02458043571987755,-0.0006267182,0.9352015929498994,1e-06,0.8683322838900922,0.36032984097630677
2024-11-11,-0.01028143999804742,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,157.52,157.35,159.69,159.36,0.01034448482686208,0.0224444559979685,0.018706454,0.9352015929498994,1e-06,0.8442534211235155,0.34205809779518437
2024-11-12,-0.007018224875090691,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,159.0,158.0,162.82,162.79,0.021295232784130435,0.010950747957268355,-0.0030066497,0.9352015929498994,0.34973494169999664,0.8614988373833684,0.33996719564977307
2024-11-13,0.007503790785869595,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,161.29,161.29,162.82,162.48,-0.0019061093482891204,-0.023201342132419554,-0.0103360135,0.9352015929498994,1e-06,0.8556417284495417,0.3377776509622307
2024-11-14,0.001239036108218938,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,161.5,161.5,164.31,164.07,0.009738248754661963,0.011644358102951084,0.010313209,0.9352015929498994,1e-06,0.8375911895659266,0.32517276745777884
2024-11-15,-0.00973715865110291,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,162.72,161.08,163.41,161.28,-0.017151181143786953,-0.026889429898448915,0.003582827,0.6363630335476337,0.7275831890344768,0.8752682688832193,0.2578296831019634
2024-11-18,0.017539576959980683,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,159.01,159.01,164.39,163.89,0.016053486192732266,0.03320466733651922,0.024992123,0.6363630335476337,1e-06,0.906597635618858,0.18574087877329434
2024-11-19,0.013612603989243733,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,161.26,161.26,166.32,166.13,0.013575143322651723,-0.0024783428700805438,-0.0018170652,0.6363630335476337,1e-06,0.9040559232717589,0.18940618557868819
2024-11-20,-0.011019433439007428,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,165.28,164.5,167.41,166.52,0.0023448079283876246,-0.011230335394264098,-5.0457875e-05,0.6363630335476337,1e-06,0.849819147406396,0.140097677531016
2024-11-21,-0.010612630598581174,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,166.49,165.06,168.03,167.98,0.008729502370706424,0.006384694442318799,0.0102708815,0.6363630335476337,1e-06,0.8284735360205199,0.1485960267160031
2024-11-22,0.008211136803016038,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,166.87,164.44,167.59,166.57,-0.008429283208464361,-0.017158785579170784,0.0032702675,0.6552563472291776,1e-06,0.8084774470404683,0.1519275220266509
2024-11-25,0.007129374286467803,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,166.75,163.06,167.71,164.13,-0.01475684474517194,-0.006327561536707578,0.02012391,0.7114511464090426,1e-06,0.7924952722875499,0.14931760431508384
2024-11-26,-0.0031430278131404452,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,164.18,162.95,166.07,165.0,0.005286677156736556,0.020043521901908494,0.024320604,0.45267322255550557,1e-06,0.7580289601165218,0.1683237879209774
2024-11-27,-0.0016362145782284395,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,163.89,162.79,164.31,163.04,-0.011949904426165758,-0.017236581582902314,0.0011839541,0.654359792605592,1e-06,0.7379688315204997,0.16220857901482555
2024-11-29,-0.02458043571987755,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,162.5,162.0,164.2,162.0,-0.006399234242030332,0.005550670184135426,0.018482443,0.025940751533251663,1e-06,0.6730216285621677,0.24036516714203285
2024-12-02,0.0224444559979685,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,164.01,163.24,166.18,165.82,0.023306527455688723,0.029705761697719053,0.0101459185,0.7048457616487971,0.8845179714243931,0.6565676406120889,0.22863550873787183
2024-12-03,0.010950747957268355,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,165.1,164.38,167.74,167.61,0.010736989451094824,-0.0125695380045939,-0.014716067,1.3040640999621136,1e-06,0.6829149625415328,0.2789348962338989
2024-12-04,-0.023201342132419554,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,167.47,166.5,167.79,167.32,-0.001731705565169279,-0.012468695016264103,-0.0018157789,1.3040640999621136,1e-06,0.7092622844709766,0.31912379563143495
2024-12-05,0.011644358102951084,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,164.07,164.05,166.98,165.65,-0.010031017828092457,-0.008299312262923178,0.00990472,0.7044906021319973,0.12871845768053827,0.6927829279839836,0.3124459570956029
2024-12-06,-0.026889429898448915,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,165.71,164.8,167.24,166.81,0.006978311420059336,0.017009329248151794,0.018159974,0.4596742659716251,1e-06,0.6801623017285544,0.3184117689997206
2024-12-09,0.03320466733651922,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,165.41,165.24,167.59,165.47,-0.00806553066221098,-0.015043842082270317,-0.0019360943,0.7371349651872453,1e-06,0.6873602968456696,0.3184844958072064
2024-12-10,-0.0024783428700805438,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,164.0,163.46,166.64,165.09,-0.0022991297639754628,0.005766400898235517,0.016359404,0.16593071519655533,1e-06,0.6537579883920211,0.34775116421764957
2024-12-11,-0.011230335394264098,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,165.11,162.0,165.57,163.87,-0.007417349181644212,-0.005118219417668749,0.007084368,0.43102753271932753,1e-06,0.6390911669042849,0.35283423772970035
2024-12-12,0.006384694442318799,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,163.95,162.27,164.47,162.53,-0.008210830443047941,-0.0007934812614037289,0.009373777,0.1769244546410161,1e-06,0.6062741255538123,0.3738478920894606
2024-12-13,-0.017158785579170784,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,161.82,156.38,161.9,157.5,-0.03143714184939664,-0.023226311406348697,0.006853846,0.37818661164263173,1e-06,0.5864834301547732,0.37836190008602305
2024-12-16,-0.006327561536707578,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,156.19,155.06,157.08,156.24,-0.00803217169726393,0.023404970152132706,0.028873129,0.31450222756800295,1e-06,0.5581299359518418,0.38312002660972694
2024-12-17,0.020043521901908494,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,154.83,154.12,156.83,154.69,-0.009970172319849804,-0.001938000622585874,0.005127409,0.06859389092293973,1e-06,0.5306956979780871,0.4044121954202425
2024-12-18,-0.017236581582902314,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,152.95,149.0,153.43,150.05,-0.030454542362197055,-0.020484370042347252,0.011221084,0.6049922766287088,1e-06,0.5271694468368812,0.4034650876612652
2024-12-19,0.005550670184135426,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,148.72,147.66,151.07,147.66,-0.016056238255356507,0.014398304106840547,0.026182113,0.3124616417494818,1e-06,0.547635224709469,0.38282335393899475
2024-12-20,0.029705761697719053,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,147.07,146.38,149.49,147.24,-0.0028484251201988274,0.013207813135157679,0.016825851,0.11413682264635754,0.46593894198934366,0.5054417290664376,0.3964729111705569
2024-12-23,-0.0125695380045939,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,146.95,146.47,147.47,147.18,-0.0004075810123671958,0.0024408441078316314,0.0031127296,0.03148210857902188,1e-06,0.41454301539621674,0.34133718557119813
2024-12-24,-0.012468695016264103,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,147.23,146.46,149.6,149.0,0.012289978447006347,0.012697559459373543,0.0023166982,0.4792660291362123,1e-06,0.35562886748008093,0.22853934156733155
2024-12-26,-0.008299312262923178,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,148.0,148.0,149.36,149.01,6.711184190983293e-05,-0.012222866605096513,-0.011430062,0.8295822384264222,1e-06,0.3645639843582541,0.24507496151627803
2024-12-27,0.017009329248151794,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,148.23,147.0,148.78,147.89,-0.007544663608690931,-0.007611775450600764,0.0010516896,0.727026913534645,1e-06,0.38366060204132696,0.2628293473793555
2024-12-30,-0.015043842082270317,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,146.69,145.02,147.12,146.53,-0.00923856852874368,-0.0016939049200527488,0.007474226,0.3245828299998701,1e-06,0.3541925923850859,0.24249019384054374
2024-12-31,0.005766400898235517,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,145.2,145.2,146.99,146.3,-0.001570877623854863,0.007667690904888817,0.0081311865,0.08203221685070944,1e-06,0.34819984250323976,0.24846379960858142
2025-01-02,-0.005118219417668749,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,147.23,145.26,147.33,145.84,-0.0031491776556708114,-0.0015783000318159485,-0.0024495376,0.8394331899690707,0.8674784733858409,0.37737167516393566,0.28080669647561357
2025-01-03,-0.0007934812614037289,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,146.06,145.18,146.9,146.2,0.002465416945270652,0.005614594600941464,-0.0018959458,0.2154952004266733,1e-06,0.38012672843433976,0.2788713310431059
2025-01-06,-0.023226311406348697,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,0.005614594600941464,145.18,144.44,146.2,145.18,-0.007001195458983253,-0.009466612404253906,-0.00794689,0.4142670387464166,0.5785062579213754,0.3827039017988958,0.2790187010316585
2025-01-07,0.023404970152132706,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,0.005614594600941464,-0.009466612404253906,145.09,144.44,147.2,144.64,-0.003726455212828174,0.0032747402461550793,-0.00053631206,0.09091126595195836,1e-06,0.3667331188263212,0.2894277129193096
2025-01-08,-0.001938000622585874,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,0.005614594600941464,-0.009466612404253906,0.0032747402461550793,144.35,142.3,144.52,144.0,-0.004434597067865418,-0.0007081418550372444,-0.0005090741,0.492180163030691,0.7075514290617555,0.396989281119732,0.2777690074870964
2025-01-10,-0.020484370042347252,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,0.005614594600941464,-0.009466612404253906,0.0032747402461550793,-0.0007081418550372444,141.62,140.34,142.51,140.61,-0.02382319897327585,-0.019388601905410432,0.0022036047,0.45193774396026026,0.8760835128412097,0.3860568145005571,0.2719026838953293
2025-01-13,0.014398304106840547,0.013207813135157679,0.0024408441078316314,0.012697559459373543,-0.012222866605096513,-0.007611775450600764,-0.0016939049200527488,0.007667690904888817,-0.0015783000318159485,0.005614594600941464,-0.009466612404253906,0.0032747402461550793,-0.0007081418550372444,-0.019388601905410432,140.07,139.95,142.52,141.93,0.009343877708442161,0.03316707668171801,0.019140689,0.32459153266765006,1e-06,0.38692323528042627,0.2716693586317853
