y,y_pred
-0.023028530980442725,-0.0050361687
-0.011928423182310379,0.008515593
0.02925978124967852,0.010414433
-0.01918616404379489,-0.008826199
0.011979378546434305,0.0066045704
0.020513796383610162,-0.0032928176
-0.028599864472617996,-0.017796036
-0.00720972947629688,0.003230947
0.0092522012615967,0.0070773168
-0.02501652895303586,0.0016156515
0.053533411956748475,0.021718081
-0.03494957206048942,-0.012002239
0.02641796763851234,0.009052197
-0.011328984071625591,-0.009014679
0.016201379033018493,-0.005739994
-0.01844103132062486,-0.012176763
0.018245396739113042,-0.0041695815
-0.008765097765465538,-0.008105692
-0.006027403268183942,-0.0076003266
-0.014775138752740925,-0.004378211
0.0165469882615527,0.0026143212
-0.004333447799506673,-0.012717478
-0.008176086317820236,-0.005245852
-0.0010630656911087251,0.0032996375
0.03181784587352876,0.005372886
-0.01835454539880319,-0.0143543165
-0.019669584564909873,0.0022187962
0.040390679089713055,0.01388183
0.016324282452772624,-0.012486214
-0.09191272550483426,-0.022832926
0.08216989058022461,0.025231292
-0.025422372209104763,-0.022064013
0.012809536985181093,-0.005778461
-0.022761625786919978,-0.014460027
0.021063047820629906,0.0022631807
-0.000758802697375948,-0.017257072
-0.015602575523410763,-0.008228067
0.012122427369540304,0.0005992634
-0.022895620811441843,-0.005718561
0.007693961942553698,0.00608221
-0.006304813054019121,0.011885376
0.010510796816676245,0.0012979923
0.017537499606432912,0.0015074502
-0.03239370736460128,-0.010504273
0.005037203226138243,0.01601724
-0.0032807243864322695,0.01003138
0.010513200711288131,0.0098259505
-0.021294371790603592,0.0046412298
0.013514017143833087,0.016880523
-0.005933736554870189,0.0068206284
0.011902450976039166,0.007176089
0.0009285585823688885,-0.0020858552
0.013995555051590239,-0.0035428007
-0.025042566190297218,-0.010556131
0.02200348334692137,0.00893524
-0.03112219548541774,-0.0060577067
0.052225834893878595,0.009221205
-0.04679620573774781,-0.024582926
-0.03963998488916385,0.0063329246
0.09785501932790414,0.024608707
-0.02744045476664398,-0.032963783
-0.009931001104628882,-0.016050633
-0.023301879250628217,-0.004203511
0.017778283101881537,0.012146142
-0.02010103073634578,-0.0031327088
0.03416676103475878,0.012081225
-0.03485178176827779,-0.0141520975
0.02984572832453598,0.01308439
-0.021767689941090403,-0.010229093
0.01726861956269301,0.009048803
-0.01518662372971261,-0.017164314
-0.007531748052787892,0.0066854996
0.030144079379224913,0.009604885
0.012340458840311241,-0.0069224504
-0.03689677643971732,-0.018840227
-0.01989172915348556,0.006914866
0.050424573847047904,0.0149245495
-0.03530765749426601,-0.018678302
0.008905063326738412,0.0058865077
0.0044028642765294515,0.002160224
-0.014765374570483103,-0.002174506
0.02815500025043867,0.008548757
-0.029210497094871564,-0.009591598
0.019934583025774045,0.00818642
-0.02767113278298518,-0.00022523709
0.02440850765503235,0.017491207
0.0002772630428224225,0.0020239435
-0.025351168357386225,-0.005714099
0.06702321073970435,0.017300893
-0.024904720770809706,-0.028266734
0.009506452154538233,-0.0121954195
-0.045015752447514434,-0.015012334
0.03956474610978884,0.010592895
-0.013917011430125656,-0.017337909
0.02854009873238853,-0.005782892
-0.04292151211295548,-0.028004128
0.01995746112618199,0.0037126474
-0.00027811403080912553,-0.013280098
-0.008084014331454822,-0.010540731
-0.004096613192987982,-0.004522779
0.02150746544441334,0.0044163656
-0.021891943907514387,-0.0069341143
-0.029917580052727835,0.008455941
0.01977926983652698,0.025877014
0.004987284677507976,0.0055234027
-0.013889681586239128,0.0065809833
0.02056867851440036,0.017754199
0.015552152864057069,0.0037310466
-0.02739551435331935,-0.0088398475
0.004401184218238895,0.013796039
0.008073629966282631,0.008073951
0.007085067073196249,-0.0018944202
-0.0191980211042135,-0.0032172862
0.006411757962858827,0.0072366586
-0.0031942962618097858,-0.0007014721
-0.002058809550842174,-0.0038542612
-0.001460699777369314,0.000986258
0.026035146020727658,-0.00059228437
-0.03511466917176924,-0.014921428
0.03645860119409227,0.013001655
-0.021913708226958987,-0.010557866
0.026307180891375015,0.000763072
-0.01777492014213879,-0.015548583
0.0020495708291847006,-0.0020482386
0.006281577020708622,-0.005757238
-0.0523283875479999,-0.0106498785
-0.05800878939410801,0.016359864
0.13141679493315228,0.039025366
-0.0065438167533205735,-0.032813873
-0.04680484538941794,-0.025625732
0.04050905364736836,0.001624088
-0.006001888185381513,-0.017545197
-0.017397591791990394,-0.011698758
-0.007444464903333607,0.002171084
-0.010030739879554962,0.009818062
0.039032680771903486,0.008039113
-0.0374107463508484,-0.015499684
0.07058186436799015,0.0015751903
-0.05702677695039181,-0.043343436
0.046306298682386615,-0.0050852094
-0.03452751182168837,-0.01942909
0.013247288463700026,-0.0049877046
-0.014463793598077592,-0.004843695
-0.07851953167701639,0.0011338834
0.1181981354608127,0.030672574
-0.054616522616952094,-0.033137567
0.012093938317171456,-0.0047595957
0.0026681078070773245,-0.005490662
0.004315198853332704,-0.009474084
-0.021993530415071072,-0.0039916486
0.008720637761416097,0.011713782
0.0271018143746682,0.007500882
-0.048360239770431454,-0.011470917
0.016696823200621123,0.018300327
0.031633906947383814,0.005870132
-0.03658748944216343,-0.029993344
0.02288012689867905,0.0073469696
0.018784614899761277,-0.005589169
-0.03890676389435392,-0.021143617
0.014537656261654597,0.013481791
-0.04235882360553432,3.075505e-05
0.05116213444601083,0.022066949
-0.017393212411954656,-0.0143371755
0.020219125330035632,0.0036860234
0.02623090465848039,-0.012718242
-0.04623031367232127,-0.030017942
0.0007452427260525247,0.0102917245
0.029384922626601466,0.008156987
-0.046899466052937974,-0.017194841
0.027612968347864923,0.02273144
0.02796984166111194,-0.0017854505
-0.02106554967737184,-0.023852553
-0.022594002439996166,-0.0079916725
-0.011957455547681949,0.0039751427
0.017969218646875913,0.019115858
0.017306352744240056,0.00021685426
-0.017273328393816092,-0.0011240048
0.018567037123854255,0.0076528694
-0.034852650181359135,-0.006610925
-0.015004208799770241,0.016123302
0.05925402462987531,0.022970242
-0.06463928918662545,-0.02117
