Ticker,MSE,MAE,Match %,Different %,Pct Diff%,Edge,tradable
PYPL.US,0.04021960869431496,0.025708621367812157,50.53191489361703,49.46808510638298,1,0,False
QCOM.US,0.04000680893659592,0.02339916117489338,52.92553191489362,47.07446808510639,5,2,True
QQQ.US,0.033054228872060776,0.011819335632026196,52.98804780876494,47.01195219123506,5,2,True
RCL.US,0.06022125482559204,0.0436965636909008,46.42857142857143,53.57142857142857,7,0,False
REGN.US,0.0009314370690844953,0.019519275054335594,55.172413793103445,44.827586206896555,10,5,True
RJF.US,0.05360262095928192,0.020970702171325684,48.275862068965516,51.724137931034484,3,0,False
ROK.US,0.06092708557844162,0.020345354452729225,58.620689655172406,41.37931034482759,17,8,True
ROP.US,0.0008112009381875396,0.014879323542118073,55.172413793103445,44.827586206896555,10,5,True
ROST.US,0.0012178428005427122,0.021173596382141113,68.96551724137932,31.03448275862069,37,18,True
RVTY.US,0.05867572873830795,0.025398805737495422,51.724137931034484,48.275862068965516,3,1,True
SDY.US,0.0001654942607274279,0.00926165096461773,50.287356321839084,49.712643678160916,0,0,False
SHW.US,0.0010400960454717278,0.021351860836148262,65.51724137931035,34.48275862068966,31,15,True
SHY.US,0.014525489881634712,0.0011846040142700076,49.76525821596244,50.23474178403756,0,0,False
SMCI.US,0.004263645503669977,0.03871491178870201,74.13793103448276,25.862068965517242,48,24,True
SNAP.US,0.0015348042361438274,0.026923086494207382,67.05202312138728,32.947976878612714,34,17,True
SNPS.US,0.006973974872380495,0.023606382310390472,65.51724137931035,34.48275862068966,31,15,True
SO.US,0.005149246659129858,0.00998502317816019,55.172413793103445,44.827586206896555,10,5,True
SPG.US,0.031117869541049004,0.012889089062809944,58.620689655172406,41.37931034482759,17,8,True
SPGI.US,0.0007121454691514373,0.014643027447164059,65.51724137931035,34.48275862068966,31,15,True
SPY.US,0.045924656093120575,0.009119498543441296,52.589641434262944,47.410358565737056,5,2,True
SRE.US,0.0005559389246627688,0.012664989568293095,51.724137931034484,48.275862068965516,3,1,True
SVXY.US,0.0008282517082989216,0.017839737236499786,78.26086956521739,21.73913043478261,56,28,True
SYK.US,0.06062622368335724,0.015815984457731247,51.724137931034484,48.275862068965516,3,1,True
SYY.US,0.002474728738889098,0.024860316887497902,65.51724137931035,34.48275862068966,31,15,True
T.US,0.00025236752117052674,0.011648972518742085,72.50996015936255,27.490039840637447,45,22,True
TDG.US,0.0008118530968204141,0.017990389838814735,64.28571428571429,35.714285714285715,28,14,True
TFC.US,0.005622300785034895,0.014471719972789288,68.96551724137932,31.03448275862069,37,18,True
TGT.US,0.0007242566789500415,0.01616113819181919,72.41379310344827,27.586206896551722,44,22,True
THD.US,0.0004666391178034246,0.014340180903673172,74.22680412371135,25.773195876288657,48,24,True
TJX.US,0.0006217955960892141,0.01469113864004612,55.172413793103445,44.827586206896555,10,5,True
TMO.US,0.0005406141863204539,0.017406651750206947,69.78021978021978,30.21978021978022,39,19,True
TMUS.US,0.03942107781767845,0.01746167056262493,53.86666666666666,46.13333333333333,7,3,True
TRIP.US,0.0014087673043832183,0.026797089725732803,74.01129943502825,25.98870056497175,48,24,True
TROW.US,0.03127455711364746,0.01783025823533535,48.275862068965516,51.724137931034484,3,0,False
TRV.US,0.004278303124010563,0.012839280068874359,55.172413793103445,44.827586206896555,10,5,True
TSLA.US,0.0019503257935866714,0.030634578317403793,76.47058823529412,23.52941176470588,52,26,True
TTD.US,0.014048822224140167,0.04126722365617752,75.86206896551724,24.137931034482758,51,25,True
TTE.US,0.00027994607808068395,0.012345138937234879,71.83908045977012,28.160919540229884,43,21,True
TTWO.US,0.05840044096112251,0.019791997969150543,48.275862068965516,51.724137931034484,3,0,False
TXN.US,0.0006787938764318824,0.01792796514928341,68.4,31.6,36,18,True
TXT.US,0.0007536259945482016,0.018193641677498817,62.06896551724138,37.93103448275862,24,12,True
UBER.US,0.0008296587620861828,0.019756993278861046,69.61538461538461,30.384615384615383,39,19,True
ULTA.US,0.0021951887756586075,0.030943984165787697,68.96551724137932,31.03448275862069,37,18,True
UNH.US,0.025466471910476685,0.02760467678308487,46.21513944223107,53.78486055776892,7,0,False
UNP.US,0.00022114990861155093,0.010327533818781376,75.69721115537848,24.302788844621514,51,25,True
URA.US,0.0010950745781883597,0.025498833507299423,72.61410788381743,27.385892116182575,45,22,True
URI.US,0.0009888577042147517,0.019277440384030342,72.41379310344827,27.586206896551722,44,22,True
V.US,0.00027210050029680133,0.0111637432128191,74.13333333333333,25.866666666666667,48,24,True
VLO.US,0.001454305718652904,0.027154771611094475,65.51724137931035,34.48275862068966,31,15,True
VMC.US,0.004312360193580389,0.017229005694389343,37.93103448275862,62.06896551724138,24,0,False
VONG.US,0.031276144087314606,0.013315855525434017,49.44237918215613,50.55762081784386,1,0,False
VRSK.US,0.05860093608498573,0.022329704836010933,62.06896551724138,37.93103448275862,24,12,True
VZ.US,0.00036336344783194363,0.013808699324727058,54.18326693227091,45.81673306772908,8,4,True
WAB.US,0.05137958750128746,0.01893012598156929,55.172413793103445,44.827586206896555,10,5,True
WBD.US,0.002408304251730442,0.008546070195734501,58.620689655172406,41.37931034482759,17,8,True
WDAY.US,0.0019499778281897306,0.02585665136575699,75.86206896551724,24.137931034482758,51,25,True
WEC.US,0.04080470651388168,0.011565168388187885,58.620689655172406,41.37931034482759,17,8,True
WELL.US,0.028371864929795265,0.01239087339490652,51.724137931034484,48.275862068965516,3,1,True
WFC.US,0.00039646230288781226,0.01405435148626566,71.2,28.799999999999997,42,21,True
WM.US,0.05105620250105858,0.013271556235849857,51.724137931034484,48.275862068965516,3,1,True
WMB.US,0.0005485943984240294,0.014215887524187565,48.275862068965516,51.724137931034484,3,0,False
WMT.US,0.02373184636235237,0.015526819974184036,49.734042553191486,50.26595744680851,0,0,False
WST.US,0.004399258643388748,0.017684802412986755,72.41379310344827,27.586206896551722,44,22,True
WU.US,0.0007566321874037385,0.01567603275179863,65.51724137931035,34.48275862068966,31,15,True
WY.US,0.0006867029005661607,0.014953173696994781,68.96551724137932,31.03448275862069,37,18,True
XBI.US,0.0004194626526441425,0.01542920432984829,71.46666666666667,28.53333333333333,42,21,True
XEL.US,0.046675246208906174,0.012163829989731312,44.827586206896555,55.172413793103445,10,0,False
XHB.US,0.008361736312508583,0.019651206210255623,60.8,39.2,21,10,True
XME.US,0.0005465939757414162,0.016995908692479134,73.6,26.400000000000002,47,23,True
XOM.US,0.0002809127327054739,0.011615837924182415,75.6,24.4,51,25,True
XOP.US,0.0006755750509910285,0.015419729053974152,72.3404255319149,27.659574468085108,44,22,True
XPH.US,0.00027761331875808537,0.012246622703969479,70.10309278350515,29.896907216494846,40,20,True
XRT.US,0.00030356747447513044,0.012961108237504959,70.93333333333334,29.06666666666667,41,20,True
XYL.US,0.053434547036886215,0.01693194918334484,44.827586206896555,55.172413793103445,10,0,False
XYZ.US,0.0012934498954564333,0.025410601869225502,71.51162790697676,28.488372093023255,43,21,True
Z.US,0.002934081479907036,0.03433598577976227,62.06896551724138,37.93103448275862,24,12,True
ZBH.US,0.0007317017298191786,0.016043508425354958,55.172413793103445,44.827586206896555,10,5,True
ZM.US,0.0008997728000395,0.018068362027406693,70.11494252873564,29.88505747126437,40,20,True
