y,y_pred
-0.034483847489163416,-0.0043066945
0.03489664716547536,0.03446257
-0.03305045853416152,-0.00157392
-0.04174652671044661,0.013669181
-0.035126257173482014,0.015477352
0.03017606018683585,0.049686152
0.027396293668147834,0.020431537
0.017139686607199542,0.038585648
0.0032433906850310654,0.011303826
-0.008754472871514356,0.041773558
-0.018083859684132085,-0.0026800444
0.017667344741502555,0.037673313
-0.020539911402559848,-0.008075829
0.02498076764003293,0.028545188
-0.1002303641706166,-0.005643869
0.09264233878819017,0.054371394
0.02755332249719389,-0.01686004
-0.09051933996122176,-0.038677376
0.09143072769271324,0.012896024
-0.0006026232741655133,-0.013373068
-0.036075697095107044,-0.012857394
0.018780500190984283,0.021749055
-0.01505490488924939,0.014544865
-0.07359169467504605,0.02327165
0.03644928592809596,0.05910349
-0.01613713000091515,0.054459386
-0.011463093483193736,0.052378878
0.13378354303781803,0.066621624
-0.05519350759449126,0.0064374353
